surveyId;locationId;surveyDateStart;surveyDateEnd;surveyDays;firstRecordDate;speciesRecorded;cameraModel;bait;surveyPhoto;decimalLatitude;decimalLongitude;geodeticDatum;timeZone;country
D13S040;L0514;2009-03-26;2009-05-29;65;2009-04-05;3;Tigrinus 4.0C;Yes;Yes;-23.26925;-45.033333;EPSG:4236;America/Sao_Paulo;Brazil
D13S041;L0515;2009-03-26;2009-05-29;65;2009-04-14;6;Tigrinus 4.0C;Yes;Yes;-23.268611;-45.018056;EPSG:4236;America/Sao_Paulo;Brazil
D13S042;L0516;2009-03-26;2009-05-29;65;2009-04-29;3;Tigrinus 4.0C;Yes;Yes;-23.268861;-45.034444;EPSG:4236;America/Sao_Paulo;Brazil
D13S043;L0517;2009-06-01;2009-06-13;13;NA;0;Tigrinus 4.0C;No;No;-23.383606;-45.016942;EPSG:4236;America/Sao_Paulo;Brazil
D13S044;L0518;2009-06-01;2009-06-13;13;NA;0;Tigrinus 4.0C;No;No;-23.383567;-45.016858;EPSG:4236;America/Sao_Paulo;Brazil
D13S045;L0519;2009-06-02;2009-06-18;17;NA;0;Tigrinus 4.0C;No;No;-23.452667;-45.184083;EPSG:4236;America/Sao_Paulo;Brazil
D13S046;L0520;2009-06-02;2009-06-18;17;NA;0;Tigrinus 4.0C;No;No;-23.451417;-45.183972;EPSG:4236;America/Sao_Paulo;Brazil
D13S047;L0521;2009-06-02;2009-06-18;17;NA;0;Tigrinus 4.0C;No;No;-23.452306;-45.184639;EPSG:4236;America/Sao_Paulo;Brazil
D13S048;L0522;2009-06-08;2009-06-17;10;2009-06-15;1;Tigrinus 4.0C;No;No;-23.316694;-45.11725;EPSG:4236;America/Sao_Paulo;Brazil
D14S001;L0523;2018-02-17;2018-03-06;18;2018-02-17;3;Browning BTC-5HD;No;Yes;-26.524583;-55.78866;EPSG:4236;America/Asuncion;Paraguay
D14S002;L0524;2018-06-08;2018-09-22;107;2018-06-11;4;Browning BTC-5HD;No;Yes;-26.511342;-55.778434;EPSG:4236;America/Asuncion;Paraguay
D14S003;L0525;2018-06-07;2018-10-28;144;2018-06-07;8;Browning BTC-5HD;No;Yes;-26.50539;-55.762452;EPSG:4236;America/Asuncion;Paraguay
D14S004;L0526;2018-10-25;2018-11-11;18;2018-10-25;6;Browning BTC-5HD;No;Yes;-26.520874;-55.76357;EPSG:4236;America/Asuncion;Paraguay
D14S005;L0527;2018-04-14;2018-04-30;17;2018-04-14;3;Browning BTC-5HD;No;Yes;-26.536637;-55.754308;EPSG:4236;America/Asuncion;Paraguay
D14S006;L0528;2018-06-06;2018-10-01;118;2018-06-06;6;Browning BTC-5HD;No;Yes;-26.514756;-55.771232;EPSG:4236;America/Asuncion;Paraguay
D14S007;L0529;2018-08-27;2018-11-04;70;2018-08-27;6;Browning BTC-5HD;No;Yes;-26.509932;-55.767711;EPSG:4236;America/Asuncion;Paraguay
D14S008;L0530;2018-08-22;2018-11-21;92;2018-08-22;13;Browning BTC-5HD;No;Yes;-26.519493;-55.775166;EPSG:4236;America/Asuncion;Paraguay
D14S009;L0527;2018-02-01;2018-03-29;57;2018-02-01;3;Browning BTC-5HD;No;Yes;-26.536637;-55.754308;EPSG:4236;America/Asuncion;Paraguay
D14S010;L0531;2018-07-17;2018-10-15;91;2018-07-17;7;Browning BTC-5HD;No;Yes;-26.555248;-55.757891;EPSG:4236;America/Asuncion;Paraguay
D14S011;L0532;2018-06-07;2018-09-29;115;2018-06-07;8;Browning BTC-5HD;No;Yes;-26.506408;-55.785339;EPSG:4236;America/Asuncion;Paraguay
D14S012;L0526;2018-08-25;2018-10-10;47;2018-08-29;8;Browning BTC-5HD;No;Yes;-26.520874;-55.76357;EPSG:4236;America/Asuncion;Paraguay
D14S013;L0533;2018-08-17;2018-09-10;25;2018-08-17;3;Browning BTC-5HD;No;Yes;-26.515096;-55.780321;EPSG:4236;America/Asuncion;Paraguay
D14S014;L0534;2018-10-06;2018-10-15;10;2018-10-06;3;Browning BTC-5HD;No;Yes;-26.5299;-55.780164;EPSG:4236;America/Asuncion;Paraguay
D14S015;L0535;2018-07-15;2018-10-15;93;2018-07-15;4;Browning BTC-5HD;No;Yes;-26.558322;-55.754335;EPSG:4236;America/Asuncion;Paraguay
D14S016;L0536;2018-11-04;2018-11-18;15;2018-11-04;4;Browning BTC-5HD;No;Yes;-26.500122;-55.793523;EPSG:4236;America/Asuncion;Paraguay
D14S017;L0537;2018-08-18;2018-09-18;32;2018-08-18;6;Browning BTC-5HD;No;Yes;-26.515136;-55.785027;EPSG:4236;America/Asuncion;Paraguay
D14S018;L0538;2018-02-18;2018-04-03;45;2018-02-18;4;Browning BTC-5HD;No;Yes;-26.536797;-55.772724;EPSG:4236;America/Asuncion;Paraguay
D14S019;L0539;2019-10-07;2019-12-12;67;2019-10-14;3;Browning BTC-5HD;No;Yes;-25.037111;-56.211639;EPSG:4236;America/Asuncion;Paraguay
D14S020;L0540;2019-10-07;2019-12-11;66;2019-10-12;4;Browning BTC-5HD;No;Yes;-25.049972;-56.212694;EPSG:4236;America/Asuncion;Paraguay
D14S021;L0541;2019-10-08;2019-12-11;65;2019-10-13;5;Browning BTC-5HD;No;Yes;-25.038528;-56.191611;EPSG:4236;America/Asuncion;Paraguay
D14S022;L0542;2019-10-08;2019-12-12;66;2019-11-12;5;Browning BTC-5HD;No;Yes;-25.04125;-56.189389;EPSG:4236;America/Asuncion;Paraguay
D14S023;L0543;2019-10-08;2019-12-12;66;2019-10-14;2;Browning BTC-5HD;No;Yes;-25.037167;-56.191639;EPSG:4236;America/Asuncion;Paraguay
D14S024;L0544;2019-10-08;2019-12-11;65;2019-10-12;1;Browning BTC-5HD;No;Yes;-25.056667;-56.2045;EPSG:4236;America/Asuncion;Paraguay
D15S001;L0545;2019-01-09;2019-03-28;79;2019-02-06;2;Browning BTC-5HD;No;Yes;-26.447955;-55.843371;EPSG:4236;America/Asuncion;Paraguay
D15S002;L0546;2019-01-19;2019-03-19;60;2019-02-07;4;Browning BTC-5HD;No;Yes;-26.482375;-55.795885;EPSG:4236;America/Asuncion;Paraguay
D15S003;L0547;2019-01-12;2019-03-22;70;2019-01-12;7;Browning BTC-5HD;No;Yes;-26.482065;-55.785906;EPSG:4236;America/Asuncion;Paraguay
D15S004;L0548;2019-01-11;2019-04-03;83;2019-03-25;2;Browning BTC-5HD;No;Yes;-26.474537;-55.781902;EPSG:4236;America/Asuncion;Paraguay
D15S005;L0549;2019-09-30;2019-12-31;93;2019-10-08;3;Browning BTC-5HD;No;Yes;-26.517621;-55.779019;EPSG:4236;America/Asuncion;Paraguay
D15S006;L0550;2019-05-29;2019-06-15;18;2019-05-30;1;Browning BTC-5HD;No;Yes;-26.442053;-55.777531;EPSG:4236;America/Asuncion;Paraguay
D15S007;L0551;2019-07-23;2019-07-29;7;2019-07-23;3;Browning BTC-5HD;No;Yes;-26.515071;-55.77429;EPSG:4236;America/Asuncion;Paraguay
D15S008;L0552;2019-01-11;2019-04-03;83;2019-01-13;3;Browning BTC-5HD;No;Yes;-26.471696;-55.772743;EPSG:4236;America/Asuncion;Paraguay
D15S009;L0553;2019-05-31;2019-08-24;86;2019-05-31;8;Browning BTC-5HD;No;Yes;-26.447941;-55.768262;EPSG:4236;America/Asuncion;Paraguay
D15S010;L0554;2019-09-09;2019-12-31;114;2019-09-09;5;Browning BTC-5HD;No;Yes;-26.538366;-55.766203;EPSG:4236;America/Asuncion;Paraguay
D15S011;L0555;2019-09-07;2019-12-31;116;2019-09-09;9;Browning BTC-5HD;No;Yes;-26.507186;-55.766517;EPSG:4236;America/Asuncion;Paraguay
D15S012;L0556;2019-06-01;2019-08-29;90;2019-06-01;6;Browning BTC-5HD;No;Yes;-26.443423;-55.764639;EPSG:4236;America/Asuncion;Paraguay
D15S013;L0557;2019-09-08;2019-11-29;83;2019-09-18;3;Browning BTC-5HD;No;Yes;-26.556659;-55.75618;EPSG:4236;America/Asuncion;Paraguay
D15S014;L0558;2019-06-11;2019-08-29;80;2019-06-19;2;Browning BTC-5HD;No;Yes;-26.465419;-55.755688;EPSG:4236;America/Asuncion;Paraguay
D15S015;L0559;2019-06-11;2019-08-29;80;2019-06-12;1;Browning BTC-5HD;No;Yes;-26.465069;-55.745601;EPSG:4236;America/Asuncion;Paraguay
D15S016;L0533;2019-11-01;2019-12-31;61;2019-11-03;7;Browning BTC-5HD;No;Yes;-26.515096;-55.780321;EPSG:4236;America/Asuncion;Paraguay
D15S017;L0531;2019-01-09;2019-03-16;67;2019-02-21;3;Browning BTC-5HD;No;Yes;-26.555248;-55.757891;EPSG:4236;America/Asuncion;Paraguay
D16S001;L0560;2014-04-30;2014-06-28;60;2014-05-08;1;Bushnell Trophy Cam HD;No;No;-21.818807;-47.930048;EPSG:4236;America/Sao_Paulo;Brazil
D16S002;L0561;2014-05-21;2014-07-19;60;2014-05-29;3;Bushnell Trophy Cam HD;No;Yes;-21.903692;-47.779186;EPSG:4236;America/Sao_Paulo;Brazil
D16S003;L0562;2014-06-26;2014-08-24;60;2014-06-26;3;Bushnell Trophy Cam HD;No;Yes;-21.797934;-47.682153;EPSG:4236;America/Sao_Paulo;Brazil
D16S004;L0563;2014-06-28;2014-08-26;60;2014-07-15;3;Bushnell Trophy Cam HD;No;Yes;-21.707588;-47.777332;EPSG:4236;America/Sao_Paulo;Brazil
D16S005;L0564;2014-06-27;2014-08-25;60;2014-06-27;4;Bushnell Trophy Cam HD;No;Yes;-21.634106;-47.843465;EPSG:4236;America/Sao_Paulo;Brazil
D16S006;L0565;2014-04-30;2014-06-28;60;2014-04-30;2;Bushnell Trophy Cam HD;No;Yes;-21.827986;-47.849381;EPSG:4236;America/Sao_Paulo;Brazil
D16S007;L0566;2014-07-31;2014-09-28;60;2014-08-01;4;Bushnell Trophy Cam HD;No;Yes;-21.619592;-47.995914;EPSG:4236;America/Sao_Paulo;Brazil
D16S008;L0567;2014-04-29;2014-06-27;60;2014-04-30;6;Bushnell Trophy Cam HD;No;Yes;-21.919597;-47.922852;EPSG:4236;America/Sao_Paulo;Brazil
D16S009;L0568;2014-06-27;2014-08-25;60;2014-07-05;4;Bushnell Trophy Cam HD;No;Yes;-21.732437;-47.928263;EPSG:4236;America/Sao_Paulo;Brazil
D16S010;L0569;2014-08-01;2014-09-29;60;2014-08-01;5;Bushnell Trophy Cam HD;No;Yes;-21.725264;-47.605376;EPSG:4236;America/Sao_Paulo;Brazil
D16S011;L0570;2014-05-21;2014-07-19;60;2014-05-27;6;Bushnell Trophy Cam HD;No;Yes;-21.971934;-47.843108;EPSG:4236;America/Sao_Paulo;Brazil
D16S012;L0571;2014-04-30;2014-06-28;60;2014-05-02;5;Bushnell Trophy Cam HD;No;Yes;-21.395501;-47.825432;EPSG:4236;America/Sao_Paulo;Brazil
D16S013;L0572;2014-08-05;2014-10-03;60;2014-09-05;3;Bushnell Trophy Cam HD;No;Yes;-21.735058;-47.657497;EPSG:4236;America/Sao_Paulo;Brazil
D16S014;L0573;2014-06-26;2014-08-24;60;2014-06-26;3;Bushnell Trophy Cam HD;No;Yes;-21.816294;-47.565608;EPSG:4236;America/Sao_Paulo;Brazil
D16S015;L0574;2014-04-29;2014-06-27;60;2014-05-01;4;Bushnell Trophy Cam HD;No;Yes;-21.961623;-47.895142;EPSG:4236;America/Sao_Paulo;Brazil
D16S016;L0575;2014-06-11;2014-08-09;60;2014-06-11;8;Bushnell Trophy Cam HD;No;Yes;-22.002385;-47.729624;EPSG:4236;America/Sao_Paulo;Brazil
D16S017;L0576;2014-04-30;2014-06-28;60;2014-05-31;1;Bushnell Trophy Cam HD;No;Yes;-21.816234;-47.90888;EPSG:4236;America/Sao_Paulo;Brazil
D16S018;L0577;2014-08-05;2014-10-03;60;2014-08-20;5;Bushnell Trophy Cam HD;No;Yes;-21.689577;-47.624263;EPSG:4236;America/Sao_Paulo;Brazil
D16S019;L0560;2014-10-21;2014-12-19;60;2014-11-30;2;Bushnell Trophy Cam HD;No;Yes;-21.818807;-47.930048;EPSG:4236;America/Sao_Paulo;Brazil
D16S020;L0561;2014-10-21;2014-12-19;60;2014-10-25;4;Bushnell Trophy Cam HD;No;Yes;-21.903692;-47.779186;EPSG:4236;America/Sao_Paulo;Brazil
D16S021;L0562;2014-10-23;2014-12-21;60;2014-11-14;1;Bushnell Trophy Cam HD;No;Yes;-21.797934;-47.682153;EPSG:4236;America/Sao_Paulo;Brazil
D16S022;L0563;2015-01-10;2015-03-10;60;2015-01-11;3;Bushnell Trophy Cam HD;No;Yes;-21.707588;-47.777332;EPSG:4236;America/Sao_Paulo;Brazil
D16S023;L0564;2014-10-02;2014-12-01;61;2014-10-02;5;Bushnell Trophy Cam HD;No;Yes;-21.634106;-47.843465;EPSG:4236;America/Sao_Paulo;Brazil
D16S024;L0565;2014-11-21;2015-01-19;60;2014-11-21;3;Bushnell Trophy Cam HD;No;Yes;-21.827986;-47.849381;EPSG:4236;America/Sao_Paulo;Brazil
D16S025;L0566;2014-11-21;2015-01-19;60;2014-11-23;1;Bushnell Trophy Cam HD;No;Yes;-21.619592;-47.995914;EPSG:4236;America/Sao_Paulo;Brazil
D16S026;L0567;2014-10-21;2014-12-19;60;2014-10-25;3;Bushnell Trophy Cam HD;No;Yes;-21.919597;-47.922852;EPSG:4236;America/Sao_Paulo;Brazil
D16S027;L0568;2014-10-04;2014-12-02;60;2014-10-10;2;Bushnell Trophy Cam HD;No;Yes;-21.732437;-47.928263;EPSG:4236;America/Sao_Paulo;Brazil
D16S028;L0569;2014-12-18;2015-02-15;60;2014-12-19;5;Bushnell Trophy Cam HD;No;Yes;-21.725264;-47.605376;EPSG:4236;America/Sao_Paulo;Brazil
D16S029;L0570;2014-10-21;2014-12-19;60;2014-10-22;4;Bushnell Trophy Cam HD;No;Yes;-21.971934;-47.843108;EPSG:4236;America/Sao_Paulo;Brazil
D16S030;L0571;2014-10-07;2014-11-28;53;2014-11-14;3;Bushnell Trophy Cam HD;No;Yes;-21.395501;-47.825432;EPSG:4236;America/Sao_Paulo;Brazil
D16S031;L0572;2014-12-18;2015-02-15;60;2014-12-19;1;Bushnell Trophy Cam HD;No;Yes;-21.735058;-47.657497;EPSG:4236;America/Sao_Paulo;Brazil
D16S032;L0573;2014-10-23;2014-12-21;60;2014-10-27;3;Bushnell Trophy Cam HD;No;Yes;-21.816294;-47.565608;EPSG:4236;America/Sao_Paulo;Brazil
D16S033A;L0574;2014-10-21;2014-11-04;15;2014-10-22;4;Bushnell Trophy Cam HD;No;Yes;-21.961623;-47.895142;EPSG:4236;America/Sao_Paulo;Brazil
D16S033B;L0574;2014-11-27;2014-12-26;30;2014-11-28;5;Bushnell Trophy Cam HD;No;Yes;-21.961623;-47.895142;EPSG:4236;America/Sao_Paulo;Brazil
D16S033C;L0574;2015-01-19;2015-02-05;18;2015-01-20;3;Bushnell Trophy Cam HD;No;Yes;-21.961623;-47.895142;EPSG:4236;America/Sao_Paulo;Brazil
D16S034;L0575;2015-01-14;2015-03-14;60;2015-01-16;5;Bushnell Trophy Cam HD;No;Yes;-22.002385;-47.729624;EPSG:4236;America/Sao_Paulo;Brazil
D16S035;L0576;2014-10-21;2014-12-19;60;2014-10-25;3;Bushnell Trophy Cam HD;No;Yes;-21.816234;-47.90888;EPSG:4236;America/Sao_Paulo;Brazil
D16S036;L0577;2014-12-18;2015-02-15;60;2014-12-18;6;Bushnell Trophy Cam HD;No;Yes;-21.689577;-47.624263;EPSG:4236;America/Sao_Paulo;Brazil
D17S001;L0578;2019-06-19;2019-12-12;177;2019-06-20;2;Bushnell Trophy Cam;Yes;Yes;-22.422799;-47.167543;EPSG:4236;America/Sao_Paulo;Brazil
D17S002;L0579;2019-06-19;2019-12-12;177;2019-06-20;2;Bushnell Trophy Cam;Yes;Yes;-22.429232;-47.381828;EPSG:4236;America/Sao_Paulo;Brazil
D17S003;L0580;2019-06-19;2019-12-12;177;2019-12-11;1;Bushnell Trophy Cam;Yes;Yes;-22.430938;-47.334953;EPSG:4236;America/Sao_Paulo;Brazil
D17S004;L0581;2019-06-19;2019-12-12;177;2019-12-12;2;Bushnell Trophy Cam;Yes;Yes;-22.421251;-47.438429;EPSG:4236;America/Sao_Paulo;Brazil
D17S005;L0582;2019-06-19;2019-12-12;177;NA;0;Bushnell Trophy Cam;Yes;Yes;-22.394988;-47.32528;EPSG:4236;America/Sao_Paulo;Brazil
D18S001;L0583;2015-09-08;2015-09-15;8;2015-09-10;1;Bushnell Nature View HD;No;Yes;-28.170267;-51.51015;EPSG:4236;America/Sao_Paulo;Brazil
D18S002;L0584;2015-09-08;2015-09-15;8;2015-09-08;4;Bushnell Nature View HD;No;Yes;-28.2194;-51.157433;EPSG:4236;America/Sao_Paulo;Brazil
D18S003;L0585;2015-09-09;2015-09-16;8;2015-09-09;4;Bushnell Nature View HD;No;Yes;-28.2854;-51.099767;EPSG:4236;America/Sao_Paulo;Brazil
D18S004;L0586;2015-09-09;2015-09-16;8;2015-09-12;1;Bushnell Nature View HD;No;Yes;-28.23335;-51.173517;EPSG:4236;America/Sao_Paulo;Brazil
D18S005;L0587;2015-09-10;2015-09-17;8;2015-09-15;2;Bushnell Nature View HD;No;Yes;-28.348217;-51.223317;EPSG:4236;America/Sao_Paulo;Brazil
D18S006;L0588;2015-09-10;2015-09-17;8;2015-09-12;1;Bushnell Nature View HD;No;Yes;-28.35705;-51.22555;EPSG:4236;America/Sao_Paulo;Brazil
D18S007;L0589;2015-09-11;2015-09-18;8;2015-09-13;1;Bushnell Nature View HD;No;Yes;-28.392167;-51.213533;EPSG:4236;America/Sao_Paulo;Brazil
D18S008;L0590;2015-09-11;2015-09-18;8;2015-09-13;2;Bushnell Nature View HD;No;Yes;-28.397967;-51.212433;EPSG:4236;America/Sao_Paulo;Brazil
D18S009;L0591;2015-09-11;2015-09-18;8;2015-09-12;1;Bushnell Nature View HD;No;Yes;-28.396517;-51.20565;EPSG:4236;America/Sao_Paulo;Brazil
D18S010;L0592;2015-09-11;2015-09-18;8;2015-09-11;3;Bushnell Nature View HD;No;Yes;-28.405683;-51.211383;EPSG:4236;America/Sao_Paulo;Brazil
D18S011;L0594;2015-09-11;2015-09-18;8;2015-09-12;1;Bushnell Nature View HD;No;Yes;-28.373717;-51.227217;EPSG:4236;America/Sao_Paulo;Brazil
D18S012;L0595;2015-09-15;2015-09-22;8;2015-09-18;2;Bushnell Nature View HD;No;Yes;-28.182133;-51.26125;EPSG:4236;America/Sao_Paulo;Brazil
D18S013;L0596;2015-09-15;2015-09-22;8;2015-09-16;3;Bushnell Nature View HD;No;Yes;-28.1938;-51.266317;EPSG:4236;America/Sao_Paulo;Brazil
D18S014;L0597;2015-09-16;2015-09-23;8;2015-09-21;3;Bushnell Nature View HD;No;Yes;-28.207983;-51.164933;EPSG:4236;America/Sao_Paulo;Brazil
D18S015;L0598;2015-09-16;2015-09-23;8;2015-09-17;2;Bushnell Nature View HD;No;Yes;-28.222417;-51.155283;EPSG:4236;America/Sao_Paulo;Brazil
D18S016;L0599;2015-09-16;2015-09-23;8;2015-09-16;3;Bushnell Nature View HD;No;Yes;-28.230917;-51.17635;EPSG:4236;America/Sao_Paulo;Brazil
D18S017;L0600;2015-09-17;2015-09-24;8;2015-09-17;1;Bushnell Nature View HD;No;Yes;-28.3939;-51.242467;EPSG:4236;America/Sao_Paulo;Brazil
D18S018;L0601;2015-09-17;2015-09-24;8;2015-09-19;1;Bushnell Nature View HD;No;Yes;-28.405883;-51.232617;EPSG:4236;America/Sao_Paulo;Brazil
D18S019;L0602;2015-09-17;2015-09-24;8;2015-09-19;1;Bushnell Nature View HD;No;Yes;-28.3845;-51.2494;EPSG:4236;America/Sao_Paulo;Brazil
D18S020;L0603;2015-09-18;2015-09-25;8;2015-09-18;1;Bushnell Nature View HD;No;Yes;-28.425717;-51.231133;EPSG:4236;America/Sao_Paulo;Brazil
D18S021;L0604;2015-09-18;2015-09-25;8;2015-09-18;5;Bushnell Nature View HD;No;Yes;-28.4285;-51.216633;EPSG:4236;America/Sao_Paulo;Brazil
D18S022;L0605;2015-09-18;2015-09-25;8;2015-09-19;3;Bushnell Nature View HD;No;Yes;-28.433517;-51.20265;EPSG:4236;America/Sao_Paulo;Brazil
D18S023;L0606;2015-09-18;2015-09-25;8;2015-09-20;1;Bushnell Nature View HD;No;Yes;-28.443333;-51.204833;EPSG:4236;America/Sao_Paulo;Brazil
D18S024;L0607;2015-09-22;2015-09-29;8;2015-09-23;4;Bushnell Nature View HD;No;Yes;-28.245983;-51.254917;EPSG:4236;America/Sao_Paulo;Brazil
D18S025;L0608;2015-09-22;2015-09-29;8;2015-09-24;3;Bushnell Nature View HD;No;Yes;-28.2617;-51.26485;EPSG:4236;America/Sao_Paulo;Brazil
D18S026;L0609;2015-09-22;2015-09-29;8;2015-09-23;3;Bushnell Nature View HD;No;Yes;-28.269167;-51.255633;EPSG:4236;America/Sao_Paulo;Brazil
D18S027;L0610;2015-09-23;2015-09-30;8;2015-09-25;2;Bushnell Nature View HD;No;Yes;-28.247983;-51.242383;EPSG:4236;America/Sao_Paulo;Brazil
D18S028;L0611;2015-09-23;2015-09-30;8;2015-09-24;2;Bushnell Nature View HD;No;Yes;-28.21495;-51.2521;EPSG:4236;America/Sao_Paulo;Brazil
D18S029;L0612;2015-09-23;2015-09-30;8;2015-09-23;2;Bushnell Nature View HD;No;Yes;-28.207967;-51.243083;EPSG:4236;America/Sao_Paulo;Brazil
D18S030;L0613;2015-09-24;2015-10-01;8;2015-09-24;2;Bushnell Nature View HD;No;Yes;-28.43325;-51.29835;EPSG:4236;America/Sao_Paulo;Brazil
D18S031;L0614;2015-09-24;2015-10-01;8;2015-09-27;2;Bushnell Nature View HD;No;Yes;-28.43055;-51.3085;EPSG:4236;America/Sao_Paulo;Brazil
D18S032;L0615;2015-09-25;2015-10-02;8;2015-09-29;1;Bushnell Nature View HD;No;Yes;-28.345117;-51.249433;EPSG:4236;America/Sao_Paulo;Brazil
D18S033;L0616;2015-09-25;2015-10-02;8;2015-09-28;2;Bushnell Nature View HD;No;Yes;-28.371833;-51.268967;EPSG:4236;America/Sao_Paulo;Brazil
D18S034;L0617;2015-09-25;2015-10-02;8;2015-09-27;2;Bushnell Nature View HD;No;Yes;-28.369733;-51.269117;EPSG:4236;America/Sao_Paulo;Brazil
D18S035;L0618;2015-09-25;2015-10-02;8;2015-09-25;3;Bushnell Nature View HD;No;Yes;-28.427767;-51.328833;EPSG:4236;America/Sao_Paulo;Brazil
D18S036;L0619;2015-09-25;2015-10-02;8;2015-09-25;1;Bushnell Nature View HD;No;Yes;-28.423483;-51.353133;EPSG:4236;America/Sao_Paulo;Brazil
D18S037;L0620;2015-09-25;2015-10-02;8;2015-09-26;6;Bushnell Nature View HD;No;Yes;-28.424767;-51.346283;EPSG:4236;America/Sao_Paulo;Brazil
D18S038;L0621;2015-09-25;2015-10-02;8;2015-09-26;1;Bushnell Nature View HD;No;Yes;-28.435733;-51.337917;EPSG:4236;America/Sao_Paulo;Brazil
D18S039;L0622;2015-09-30;2015-10-07;8;2015-10-05;1;Bushnell Nature View HD;No;Yes;-28.268783;-51.270383;EPSG:4236;America/Sao_Paulo;Brazil
D18S040;L0623;2015-09-30;2015-10-07;8;2015-10-05;2;Bushnell Nature View HD;No;Yes;-28.270667;-51.238783;EPSG:4236;America/Sao_Paulo;Brazil
D18S041;L0624;2015-09-30;2015-10-07;8;2015-10-01;3;Bushnell Nature View HD;No;Yes;-28.2725;-51.246783;EPSG:4236;America/Sao_Paulo;Brazil
D18S042;L0625;2015-09-30;2015-10-07;8;2015-10-04;3;Bushnell Nature View HD;No;Yes;-28.290233;-51.254933;EPSG:4236;America/Sao_Paulo;Brazil
D18S043;L0626;2015-10-01;2015-10-08;8;2015-10-01;3;Bushnell Nature View HD;No;Yes;-28.442033;-51.329783;EPSG:4236;America/Sao_Paulo;Brazil
D18S044;L0627;2015-10-01;2015-10-08;8;2015-10-01;2;Bushnell Nature View HD;No;Yes;-28.439533;-51.3245;EPSG:4236;America/Sao_Paulo;Brazil
D18S045;L0628;2015-10-02;2015-10-09;8;2015-10-03;3;Bushnell Nature View HD;No;Yes;-28.49545;-51.290317;EPSG:4236;America/Sao_Paulo;Brazil
D18S046;L0629;2015-10-02;2015-10-09;8;2015-10-05;3;Bushnell Nature View HD;No;Yes;-28.5034;-51.294883;EPSG:4236;America/Sao_Paulo;Brazil
D18S047;L0630;2015-10-02;2015-10-09;8;2015-10-02;1;Bushnell Nature View HD;No;Yes;-28.501067;-51.299533;EPSG:4236;America/Sao_Paulo;Brazil
D18S048;L0631;2015-10-02;2015-10-09;8;2015-10-02;1;Bushnell Nature View HD;No;Yes;-28.486867;-51.299517;EPSG:4236;America/Sao_Paulo;Brazil
D18S049;L0632;2015-10-02;2015-10-09;8;2015-10-02;6;Bushnell Nature View HD;No;Yes;-28.370583;-51.23565;EPSG:4236;America/Sao_Paulo;Brazil
D18S050;L0633;2015-10-02;2015-10-09;8;2015-10-02;4;Bushnell Nature View HD;No;Yes;-28.226;-51.16585;EPSG:4236;America/Sao_Paulo;Brazil
D18S051;L0634;2015-10-07;2015-10-14;8;2015-10-07;2;Bushnell Nature View HD;No;Yes;-28.2929;-51.277417;EPSG:4236;America/Sao_Paulo;Brazil
D18S052;L0635;2015-10-07;2015-10-14;8;2015-10-13;1;Bushnell Nature View HD;No;Yes;-28.307283;-51.316583;EPSG:4236;America/Sao_Paulo;Brazil
D18S053;L0636;2015-10-07;2015-10-14;8;2015-10-08;5;Bushnell Nature View HD;No;Yes;-28.297167;-51.310183;EPSG:4236;America/Sao_Paulo;Brazil
D18S054;L0637;2015-10-07;2015-10-14;8;2015-10-08;3;Bushnell Nature View HD;No;Yes;-28.285983;-51.298533;EPSG:4236;America/Sao_Paulo;Brazil
D18S055;L0638;2015-10-07;2015-10-14;8;2015-10-08;1;Bushnell Nature View HD;No;Yes;-28.27465;-51.302017;EPSG:4236;America/Sao_Paulo;Brazil
D18S056;L0639;2015-10-12;2015-10-19;8;2015-10-12;4;Bushnell Nature View HD;No;Yes;-28.205717;-51.13855;EPSG:4236;America/Sao_Paulo;Brazil
D18S057;L0640;2015-10-12;2015-10-19;8;2015-10-12;2;Bushnell Nature View HD;No;Yes;-28.187567;-51.138283;EPSG:4236;America/Sao_Paulo;Brazil
D18S058;L0641;2015-10-12;2015-10-19;8;2015-10-13;2;Bushnell Nature View HD;No;Yes;-28.14255;-51.1446;EPSG:4236;America/Sao_Paulo;Brazil
D18S059;L0642;2015-10-13;2015-10-20;8;2015-10-14;1;Bushnell Nature View HD;No;Yes;-28.123883;-51.137667;EPSG:4236;America/Sao_Paulo;Brazil
D18S060;L0643;2015-10-13;2015-10-20;8;2015-10-13;2;Bushnell Nature View HD;No;Yes;-28.09595;-51.143333;EPSG:4236;America/Sao_Paulo;Brazil
D18S061;L0644;2015-10-13;2015-10-20;8;2015-10-13;2;Bushnell Nature View HD;No;Yes;-28.098317;-51.136967;EPSG:4236;America/Sao_Paulo;Brazil
D18S062;L0645;2015-10-13;2015-10-20;8;2015-10-13;1;Bushnell Nature View HD;No;Yes;-28.0176;-51.205283;EPSG:4236;America/Sao_Paulo;Brazil
D18S063;L0646;2015-10-13;2015-10-20;8;2015-10-13;3;Bushnell Nature View HD;No;Yes;-28.0175;-51.226917;EPSG:4236;America/Sao_Paulo;Brazil
D18S064;L0647;2015-10-13;2015-10-20;8;2015-10-14;3;Bushnell Nature View HD;No;Yes;-27.978783;-51.190183;EPSG:4236;America/Sao_Paulo;Brazil
D18S065;L0648;2015-10-13;2015-10-20;8;2015-10-14;5;Bushnell Nature View HD;No;Yes;-27.9868;-51.187017;EPSG:4236;America/Sao_Paulo;Brazil
